code,marketref,dem,demCGV,demBMR,demreg,lp_bl,ls_bl,lh_bl,tropicar,distcr,distc,distr,ginv,polity,polity2,landlock,yellow,oilres,goldm,iron,silv,zinc,mortality,imputedmort,logem4,excolony,lt100km,democ1,democ00a,cons00a,currentinst,imr95,leb95,malfal,uvdamage,suitavg,pdiv,pdiv_aa,pdivhmi,pdivhmi_aa,pd1,pd1000,pd1500,pd1500.1,pop1,pop1000,pop1500,legor_uk,legor_fr,temp,elevavg,elevstd,kgatr,precip,suitgini,area,abslat,cenlong,area_ar,rough,ln_yst,ln_yst_aa,africa,europe,asia,oceania,americas,pprotest,pcatholic,pmuslim,pother,population_initial,population_now,gdp_pc_initial,gdp_pc_now,capital_growth_pct_gdp_initial,capital_growth_pct_gdp_now,gdp_initial,gdp_now,investment_rate,gdp_growth,pop_growth,lgdp_initial,lpop_initial,AIRDIST,AVELF,BRIT,BUDDHA,CIV72,CONFUC,DENS60,DENS65C,DENS65I,DPOP6090,EAST,ECORG,ENGFRAC,FERTLDC1,GDE1,GDPCH60L,GEEREC1,GGCFD3,GOVNOM1,GOVSH61,GVR61,H60,HERF00,HINDU00,IPRICE1,LAAM,LIFE060,LT100CR,MALFAL66,MINING,NEWSTATE,OIL,OPENDEC1,ORTH00,OTHFRAC,P60,PI6090,POP1560,POP60,POP6560,PRIEXP70,PRIGHTS,RERD,REVCOUP,SCOUT,SIZE60,SOCIALIST,SPAIN,SQPI6090,TOT1DEC1,TOTIND,TROPPOP,WARTIME,WARTORN,YRSOPEN,ZTROPICS
ZMB,22.524733,0.0,0.0,0.0,0.032258064,54.6,1.9,0.6,1.0,992.196,999.62,1196.5,28.238241,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,0.0,1.0,94.0,,,1.0,272.77466,0.36,0.75201625,0.7511413,0.75183016,0.7486204,,0.40838996,0.8167799,0.8167799,,303593.0,607186.0,1.0,0.0,21.567135,1.1185325,0.18575391,0.0239613,86.101036,0.22421,743390.0,15.0,30.0,52632.01,0.093603,7.495542,7.713204,1.0,0.0,0.0,0.0,0.0,31.9,26.2,0.3,41.6,4179062.0,18383956.0,1580.8287394899498,1558.32300651401,,,6606381313.71037,28648141585.5413,36.33015498721306,-0.0002867385021938,0.0300711012156733,7.365704507173706,15.245597377405186,7820,0.82939767,1.0,0.0,0.333333343,0,236.673,0,4.861513,0.03339606,0.0,1,0,1.90106225,0.015,6.872128101,0.015900001,0.24,0.22,0.22,0.184099999,0,0.996006,0,48.33,0.0,41.8,0,1,0.2,2.0,0.0,0.89,0.0,0,0.42,17.39972522,0.451799989,3141,0.023559401,0.998,5.11,206,0.05,1,14.9244246,0,0.0,302.7504379,-0.031845365,0.262068966,1,0,0,0.04,0.0248996
ZWE,0.0,0.0,0.0,0.0,0.032258064,51.920998,5.440012,2.3093953,1.0,489.782,550.208,559.467,18.337782,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,0.0,1.0,172.0,,,0.6186963,251.0257,0.26,0.75086576,0.74935985,0.7500489,0.74847484,,0.40838996,0.8167799,0.8167799,,157985.66,315971.3,1.0,0.0,21.577713,0.8757042,0.2937463,0.0,59.52582,0.30016,386850.0,20.0,29.0,32185.918,0.11740072,7.2442274,7.2997975,1.0,0.0,0.0,0.0,0.0,21.4,14.4,0.9,63.3,5289312.0,14862927.0,1305.14533924723,1058.84582705136,18.3377796794332,,6903320904.624471,15737548231.719,15.059718841586044,-0.0041739633621149,0.0208786072909097,7.174069684626171,15.4811987386656,8190,0.59863636,1.0,0.0,0.333333343,0,101.4822,0,11.54453,0.03095594,0.0,3,0.07,2.044202805,0.015,6.896694332,0.0163,0.06,0.17,0.1,0.0687,0,0.922424,0,73.74,0.0,45.5,0,1,0.06,2.0,0.0,0.632,0.0,0,0.96,7.432394599,0.4551,3812,0.0285939,0.656,4.83,164,0.3,1,15.1426036,1,0.0,55.24048947,-0.043400001,0.034482759,1,0.24,1,0,0.065867
ABW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.92554,,0.61146784,,,,0.44332135,0.88664275,1.329964,1.329964,79.797844,159.5957,239.39352,0.0,1.0,28.235416,0.03125,,,38.347916,,180.0,12.5,-69.96667,18.953999,0.06975,,,0.0,0.0,0.0,0.0,1.0,8.0,86.0,0.0,6.0,59070.0,106766.0,,,,,,,27.77416696564828,,0.01190867717651,,10.986478460301282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.42488,,0.72914714,,0.71322334,,,,,,,,,0.0,1.0,,,0.2030575,,,0.11175,470.0,42.5,1.5,10.011001,,,,0.0,1.0,0.0,0.0,0.0,0.5,99.1,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.9745,,0.61061144,,,,0.44332135,0.88664275,1.329964,1.329964,354.65707,709.3142,1063.9712,0.0,1.0,,,,,,,800.0,12.25,-69.0,80.0,,,,0.0,0.0,0.0,0.0,1.0,9.2,87.2,0.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.32385,,0.62328684,,,,,4.0,8.0,8.0,,800.0,1600.0,1.0,0.0,,,,,,,200.0,14.333333,-170.0,20.0,,,,0.0,0.0,0.0,1.0,0.0,76.0,20.6,0.0,3.4,27362.0,55197.0,,,,,,,,,0.0141340222605454,,10.21691046848006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.53333,,0.6217928,,,,0.44332135,0.88664275,1.329964,1.329964,22.166067,44.332138,66.4982,1.0,0.0,,,,,,,50.0,32.333332,-64.75,10.0,,,,0.0,0.0,0.0,0.0,1.0,27.0,18.6,0.0,54.4,55000.0,63903.0,50400.5271965312,,,,2772028995.80922,,12.633259490373431,,0.0030051689621013,10.827756914253388,10.915088464214609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7268419,,,,,,,,,,,,,,,,,,,190.0,49.25,-2.116667,,,,,0.0,1.0,0.0,0.0,0.0,14.0,17.5,0.0,68.5,121200.0,173859.0,,,,,,,,,0.0072421494793495,,11.70519735261735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.22426,,0.62132883,,,,0.44332135,0.88664275,1.329964,1.329964,115.26355,230.52711,345.79065,1.0,0.0,,,,,,,260.0,19.5,-80.666664,10.01,,,,0.0,0.0,0.0,0.0,1.0,92.4,2.6,0.0,5.0,9143.0,65720.0,,,,,,,,,0.0402367117220983,,9.120743838164426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99584,,0.72125214,,,,,,,,,,,0.0,1.0,,,,,,,1400.0,62.0,-7.0,29.960001,,,,0.0,1.0,0.0,0.0,0.0,99.8,0.1,0.0,0.1,39008.0,48865.0,,,,,,,23.23748363625856,,0.0045160596092796,,10.571522032280996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.09314,,0.65254146,,,,,,,,,,,1.0,0.0,26.533333,0.181,,,379.325,,700.0,6.9166665,152.0,39.97,0.543,,,0.0,0.0,0.0,1.0,0.0,49.2,45.6,0.0,5.2,61415.0,115021.0,,,,,,,37.7464788732394,,0.0126282840893803,,11.025409383973194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.76469,,0.6316625,,,,,,,,,,,0.0,1.0,-19.454702,1.5070957,,0.0,29.349474,,410450.0,72.0,-40.0,,0.16540591,,,0.0,0.0,0.0,0.0,1.0,98.6,0.1,0.0,1.3,46400.0,56367.0,15656.4729016411,,,,726460342.636147,,30.51464066806013,,0.0038992708853653,9.658639714396497,10.745054738214346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.94678,,0.6641026,,,,,,,,,,,1.0,0.0,,,,,,,540.0,13.466666,144.73666,19.656,,,,0.0,0.0,0.0,1.0,0.0,16.4,79.5,0.0,4.1,83875.0,168783.0,,,,,,,,,0.0140839832101582,,11.337082874273984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.37234,,0.7247251,,,,,,,,,,,1.0,0.0,,,,,,,570.0,54.25,-4.5,,,,,0.0,1.0,0.0,0.0,0.0,20.9,10.0,0.0,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.306,,0.73356754,,0.7201524,,,,,,,,,0.0,0.0,,,0.0,,,0.0,160.0,47.266666,9.533333,40.0,,8.612503,,0.0,1.0,0.0,0.0,0.0,10.7,87.9,0.0,1.4,21268.0,38137.0,,,,,,,,,0.0117481000398436,,9.964958874624228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.88225,,0.6946226,,0.6970776,,,,,,,,,0.0,1.0,22.521666,0.0381,,,154.0211,,28.2,,113.55972,,0.0598,,,0.0,0.0,1.0,0.0,0.0,0.5,8.8,0.0,90.7,246193.0,649342.0,,24350.3439768089,,27.604707867364898,,15811701058.5891,21.50967235683632,,0.0195862168405906,,12.41387106015932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.44635,,0.7328029,,0.7176141,,,,,,,,,0.0,1.0,,,,,,,1.95,43.733334,7.4,,,,,0.0,1.0,0.0,0.0,0.0,4.6,90.7,0.0,4.7,23487.0,39244.0,85778.06149156191,,,,2014669330.25231,,,,0.010319916586335,11.35951855920934,10.064202355576024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.65515,,0.6418726,,,,,,,,,,,1.0,0.0,,,,,,,180.0,9.0,167.0,19.998,,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,20394.0,59194.0,,,,,,,23.200437580943824,,0.0215403026818261,,9.92299601892417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.381,,0.6633102,,,,,,,,,,,,,,,,,,,460.0,15.2,146.0,,,8.160519,,0.0,0.0,0.0,1.0,0.0,,,,,13000.0,57557.0,,,,,,,,,0.0302036777423626,,9.472704636443671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.11017,,0.75518805,,,,,,,,,,,0.0,1.0,,,,,,,374.0,12.833333,45.166668,,,,,1.0,0.0,0.0,0.0,0.0,0.3,0.9,98.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.1769,,0.63871646,,,,0.71428573,1.2755102,1.5306122,1.5306122,13057.144,23316.326,27979.592,0.0,1.0,22.48783,0.2049926,,,138.2505,,18280.0,21.5,165.5,60.324,0.29479828,,,0.0,0.0,0.0,1.0,0.0,18.1,72.5,4.0,5.4,112000.0,271960.0,,,,,,,18.97127634992103,,0.0179014668266197,,11.626254150277232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,260.44022,,0.613593,0.70875376,,,0.44332135,0.88664275,1.329964,1.329964,3932.2603,7864.521,11796.781,0.0,1.0,25.161654,0.12272698,,1.0,133.8881,,8870.0,18.25,-66.49989,320.207,0.15913332,,,0.0,0.0,0.0,0.0,1.0,5.1,91.5,0.0,3.4,2718000.0,3194034.0,10611.3932204227,26822.4440819432,28.641229864738698,11.5110487568634,28841766773.1089,85671798360.8254,17.16238938477263,0.0187192641266182,0.0032329824303694,9.26968353499704,14.815406873693226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.55145,,0.60601205,,,,,4.0,8.0,8.0,,14640.0,29280.0,,,,,,,,,3660.0,15.0,-140.0,30.012,,,,0.0,0.0,0.0,1.0,0.0,54.0,39.4,0.0,6.6,110490.0,280904.0,,,,,,,,,0.0188369779899233,,11.61268029810722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.948044,,0.7358071,,0.72031045,,,,,,,,,0.0,1.0,,,0.0,,,0.0,60.0,43.766666,12.416667,10.002,,,,0.0,1.0,0.0,0.0,0.0,,,,,19224.0,33938.0,,,,,,,18.3216831187762,,0.0114323723762077,,9.863914777416303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.28192,,0.6725938,0.67309296,,,,,,,,,,,,,,0.3993624,,,0.1218,14870.0,8.833333,125.75,1200.0089,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.64313,,0.6129435,,,,0.44332135,0.88664275,1.329964,1.329964,155.16248,310.32495,465.48743,1.0,0.0,,,,,,,350.0,18.333334,-64.98348,19.985,,,,0.0,0.0,0.0,0.0,1.0,43.0,33.6,0.0,23.4,63476.0,106290.0,,,,,,,,,0.0103635196237419,,11.058417160682732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,195.77008,,,,,,,,,,,,,,,18.994095,0.235875,,,35.665886,,6020.0,,35.25,,0.25140625,,,0.0,0.0,1.0,0.0,0.0,0.2,1.1,94.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
